probIn scale
0.3378694 0.002374439
0.3378111 0.002294824
0.3388545 0.002379256
0.3034937 0.002383446
0.3331244 0.002427801
0.3308795 0.002494428
0.3146098 0.002451655
0.3036432 0.0025102
0.3030501 0.002421138
0.2933772 0.002454344
0.3276048 0.002350406
0.3345501 0.002355442
0.3411702 0.002411996
0.2953955 0.002393523
0.284743 0.002453593
0.2930466 0.002480378
0.248211 0.00260174
0.2642112 0.00258317
0.2458342 0.002457351
0.2422928 0.002492199
0.2304923 0.002513547
0.2528063 0.002705752
0.2574351 0.002769789
0.2695149 0.002807717
0.3323575 0.00294606
0.3417026 0.002862179
0.3403208 0.002819215
0.32063 0.002797782
0.3234911 0.002760126
0.2949583 0.002762315
0.2753248 0.002805377
0.2583477 0.002868059
0.281968 0.002899833
0.2739315 0.002873669
0.2951936 0.002848086
0.3278375 0.002884065
0.3502729 0.002911337
0.3537754 0.002912526
0.3554808 0.002922739
0.3809457 0.002918866
0.3436896 0.002799882
0.3641031 0.002975785
0.3388925 0.002916003
0.3456723 0.002998148
0.3320977 0.002919859
0.2948223 0.002998808
0.283657 0.002922074
0.2650806 0.002884218
0.299907 0.002922512
0.3010305 0.003037856
0.3147886 0.003154551
0.2989771 0.003214783
0.2601499 0.003296732
0.2263623 0.003318293
0.2285959 0.003263981
0.2278902 0.003286468
0.2244517 0.003264699
0.2245186 0.003359787
0.2277027 0.00323636
0.2318394 0.003219454
0.2321745 0.003069405
0.2696207 0.002972923
0.2540717 0.00295655
0.2737622 0.002980046
0.2646158 0.002970634
0.2493026 0.002917521
0.2512075 0.002922502
0.2567018 0.002849827
0.2616483 0.002831958
0.2611329 0.002871288
0.2424231 0.002977837
0.2406829 0.002972164
0.260575 0.003012757
0.2586327 0.003094377
0.2370013 0.003021464
0.2274125 0.002966897
0.2183797 0.003065538
0.2186292 0.002952325
0.2127911 0.002866387
0.2343276 0.002922884
0.2093738 0.002998776
0.2099753 0.003093908
0.2331675 0.003103719
0.2455879 0.003007162
0.2592954 0.002923757
0.2606114 0.002944596
0.2494682 0.002907019
0.2317793 0.002943289
0.2179756 0.002982213
0.2299459 0.00291324
0.2491345 0.002867759
0.2594822 0.002971696
0.2686565 0.00284106
0.2623305 0.002981349
0.2588517 0.003059094
0.2441259 0.003032077
0.2498909 0.003055601
0.2457978 0.00292002
0.2779701 0.003083075
0.2749873 0.002979401
0.2920284 0.003117215
0.285075 0.003168521
0.2817523 0.00315576
0.2919181 0.003126634
0.2636082 0.003104075
0.2801896 0.003230523
0.2780549 0.003150868
0.3251687 0.003254524
0.3380751 0.003139743
0.338252 0.003001509
0.3313964 0.003073624
0.3167303 0.003013698
0.2858978 0.003195873
0.2900642 0.003261692
0.2742266 0.003152441
0.2782601 0.003193485
0.2786064 0.00321228
0.2661876 0.003217927
0.2751364 0.003198398
0.2828712 0.003243917
0.2741785 0.003159503
0.2756937 0.003024482
0.2947969 0.003054022
0.2770923 0.00296606
0.3301994 0.002927621
0.3396783 0.002847455
0.2897734 0.002795663
0.2684186 0.002780519
0.2465354 0.002800284
0.2444736 0.002710756
0.2695391 0.002700246
0.29262 0.002656072
0.2951191 0.002665892
0.298227 0.002671975
0.2875379 0.002553801
0.2742265 0.002591903
0.2622854 0.002626254
0.2521885 0.002610181
0.2503039 0.002628836
0.2648325 0.002610182
0.2953093 0.002524639
0.3129528 0.002636671
0.3304161 0.00258788
0.3185113 0.002645753
0.3394591 0.002629377
0.3352131 0.002608449
0.3318979 0.002655382
0.3638617 0.002608284
0.3795379 0.002609324
0.3821235 0.002603336
0.4048156 0.002659098
0.4341303 0.002772245
0.4547623 0.002686434
0.4399684 0.002621399
0.4772373 0.002631635
0.4977149 0.002614436
0.5399003 0.002495414
0.5362468 0.002435427
0.531461 0.002381788
0.519956 0.002408848
0.5512168 0.002432572
0.5484755 0.002525379
0.5379433 0.002527858
0.5146506 0.002583749
0.5187037 0.002429669
0.5229339 0.002409616
0.4787658 0.002404639
0.5124603 0.002332365
0.4974797 0.00227634
0.4997243 0.002308587
0.5135351 0.002254082
0.5198887 0.002275065
0.51869 0.002347853
0.4959483 0.002309209
0.4860444 0.002315253
0.4846828 0.002413283
0.5223869 0.00238873
0.5192682 0.002360796
0.4907132 0.002450152
0.4890201 0.002446922
0.4627956 0.0024073
0.4639806 0.002494918
0.4829005 0.002526284
0.5162661 0.002562215
0.5196505 0.002703293
0.5250964 0.002685482
0.5402107 0.002678404
0.5456915 0.002808166
0.5472893 0.002801411
0.5589128 0.002836078
0.5703962 0.002866163
0.5806579 0.002793115
0.5933934 0.002749306
0.5598525 0.002582247
0.5651225 0.002590429
0.5646672 0.00259444
0.6002748 0.002595801
0.5621524 0.002646566
0.5905808 0.002613513
0.5766315 0.002712957
0.5604082 0.002708849
0.5519491 0.00265828
0.5668359 0.00263201
0.579255 0.002630302
0.6051659 0.002665541
0.6026299 0.002702492
0.5953576 0.002634879
0.5966621 0.002564597
0.6034948 0.002406348
0.5638436 0.002413669
0.5706817 0.002337896
0.5509778 0.002333521
0.5727282 0.002216924
0.5806435 0.002210349
0.5875708 0.0023138
0.6045817 0.002277301
0.5525304 0.002339937
0.5486495 0.002219995
0.5499357 0.002210101
0.5702905 0.002255816
0.5767913 0.00227109
0.5616968 0.002281481
0.5415507 0.002198821
0.5285565 0.002288184
0.5340348 0.002284952
0.5560796 0.002292366
0.588961 0.002366602
0.5986381 0.00250436
0.5885899 0.002644513
0.5760617 0.002586294
0.5898069 0.002600926
0.5816391 0.002630608
0.5323917 0.002681203
0.5184641 0.002662367
0.5350678 0.002590721
0.5117034 0.002581676
0.5413543 0.002662878
0.5392733 0.002699119
0.5443044 0.002720707
0.5541793 0.002676911
0.5607027 0.002756813
0.5255864 0.002783865
0.5469063 0.002784835
0.546804 0.002790514
0.5261369 0.002841649
0.5252609 0.002871121
0.5511031 0.003004149
0.5785178 0.003037652
0.5405162 0.002976076
0.536064 0.002907986
0.5143304 0.002775883
0.497231 0.002790266
0.5285676 0.002793379
0.521405 0.00285272
0.4892097 0.002817792
0.507665 0.002730032
0.5096966 0.002781148
0.4987416 0.002897124
0.5348947 0.002814884
0.51886 0.002979174
0.5727816 0.003001267
0.5714629 0.003144925
0.5915494 0.00306375
0.5519918 0.003015151
0.5594926 0.003031716
0.5491099 0.003020727
0.5293705 0.002846539
0.504419 0.002797978
0.524905 0.002721854
0.5377632 0.002633734
0.5530539 0.002516796
0.535865 0.002496599
0.5029037 0.00246404
0.5001529 0.002521344
0.4738273 0.002488303
0.4798684 0.002609385
0.4771613 0.002584474
0.4895462 0.002549462
0.49144 0.002591972
0.4879537 0.002621684
0.5006442 0.00265556
0.5064835 0.002624806
0.5264598 0.00262315
0.5459244 0.002805591
0.5757019 0.002793535
0.5538531 0.002818586
0.5684072 0.002836339
0.5872647 0.002717928
0.619654 0.002725488
0.6419653 0.002826403
0.5962268 0.002745412
0.5720415 0.002733912
0.5503204 0.002728635
0.5440151 0.002889626
0.539097 0.003023157
0.5571064 0.003096258
0.5716019 0.002965593
0.6040968 0.003099651
0.6333496 0.002999821
0.6349285 0.002998589
0.6081014 0.002929738
0.6221223 0.002917659
0.61348 0.003050436
0.6118346 0.00307433
0.652782 0.003015717
0.6512651 0.003014456
0.6656898 0.003038138
0.7171135 0.003051
0.7310849 0.0029775
0.711555 0.003051319
0.6843418 0.003047302
0.6919622 0.003054781
0.7089802 0.003178515
0.7212987 0.003181751
0.7253187 0.003143295
0.7045899 0.003260581
0.6962578 0.003326261
0.6841955 0.003220852
0.6836923 0.00322984
0.6994473 0.003245136
0.6724064 0.003295402
0.6758422 0.003175055
0.6928155 0.003153303
0.7070077 0.002998556
0.7391984 0.002959804
0.7081759 0.002866645
0.7440752 0.002703008
0.7568297 0.002718301
0.7562597 0.002740831
0.7178929 0.002777281
0.6912337 0.002814066
0.6901413 0.002845351
0.6845916 0.002782724
0.7156641 0.002815178
0.7220025 0.002826598
0.740517 0.002814046
0.7441162 0.002826505
0.7839669 0.002792872
0.7794391 0.002773975
0.7703024 0.002737574
0.7647705 0.002749612
0.7230115 0.002855565
0.7307266 0.002784355
0.7650185 0.002840007
0.7728521 0.002802926
0.7920651 0.002688551
0.7836691 0.002620242
0.7692913 0.002582634
0.776226 0.002510545
0.7451185 0.002478746
0.7677059 0.002547135
0.7899484 0.002492651
0.7628431 0.002462823
0.7508559 0.002541433
0.7381892 0.002624302
0.7705402 0.002546171
0.7894301 0.002588838
0.8138224 0.002569849
0.798249 0.002621762
0.8198694 0.002650614
0.8266792 0.002700784
0.838463 0.002726505
0.8282121 0.002759454
0.8240519 0.002794861
0.8234674 0.00292767
0.8389933 0.002924513
0.8357764 0.002920421
0.8609233 0.002931589
0.8589265 0.003043747
0.8358528 0.002995424
0.8530642 0.003018163
0.846562 0.003086923
0.8698352 0.003183423
0.8631584 0.003207193
0.8602491 0.00319523
0.8403697 0.003053736
0.8067104 0.003056766
0.817724 0.002961357
0.8500473 0.00293687
0.8700627 0.002943352
0.8588411 0.002880164
0.8564559 0.002980985
0.8483912 0.003000171
0.8195411 0.00299712
0.8049107 0.002966577
0.8011036 0.002930404
0.7977983 0.003112173
0.7791192 0.003074103
0.7834972 0.003135391
0.7950869 0.003215066
0.8049374 0.003051146
0.8159036 0.003098708
0.8314472 0.003041247
0.8324686 0.003100652
0.8160948 0.003158187
0.813608 0.003234801
0.8057848 0.003319241
0.8083992 0.003258376
0.7946276 0.003296172
0.780637 0.003354537
0.7693884 0.003588439
0.7627887 0.003472436
0.7697672 0.003398457
0.7158533 0.003472867
0.7099377 0.003463714
0.6988763 0.003498608
0.6713222 0.003420909
0.6515752 0.00329799
0.639106 0.003333836
0.6536728 0.003391577
0.6577787 0.003342683
0.7019414 0.00338807
0.6784762 0.003427657
0.6784006 0.003373121
0.6572625 0.003438275
0.6551126 0.003538509
0.6477602 0.003482068
0.6320869 0.003411541
0.6179613 0.003238432
0.6205598 0.003349818
0.6351628 0.003318206
0.6303863 0.003357564
0.6240639 0.003463275
0.5983785 0.003297676
0.6207329 0.003090071
0.6329462 0.002945315
0.6143752 0.002976938
0.6198336 0.0029392
0.5595136 0.003047689
0.5881215 0.003199208
0.5856294 0.003193697
0.5537009 0.00340042
0.5689134 0.003526092
0.5917483 0.003501183
0.5775221 0.003310221
0.5872017 0.003319252
0.5445783 0.003310023
0.4811431 0.003233338
0.478211 0.003095515
0.4762046 0.003029166
0.5044252 0.002982522
0.5023646 0.002995652
0.4781919 0.003004057
0.4820965 0.003016786
0.4775314 0.003000292
0.499864 0.003183573
0.4754143 0.003022073
0.4775177 0.003092711
0.4929492 0.003091876
0.4756218 0.003158766
0.4682567 0.003141365
0.4774639 0.003121576
0.4582749 0.003181313
0.4979748 0.00317656
0.5200876 0.0030391
0.5459105 0.003040293
0.5381465 0.003050337
0.5280652 0.003127354
0.5536606 0.003002001
0.5411548 0.003048819
0.5542242 0.00313257
0.5507925 0.003129568
0.5404379 0.003146749
0.54548 0.003115882
0.5439044 0.003227782
0.5196322 0.0032726
0.5216457 0.003402565
0.5459499 0.003494111
0.5612995 0.003480436
0.52864 0.003544246
0.5637625 0.003466725
0.5767487 0.003438781
0.567564 0.003482856
0.5586838 0.003459202
0.5230562 0.003445598
0.5801752 0.003296275
0.5922618 0.003240786
0.5995054 0.003403787
0.6011016 0.003393916
0.6040183 0.00333366
0.5652297 0.003423604
0.5546888 0.003336957
0.5372783 0.003311663
0.5519778 0.00311569
0.5219776 0.003176024
0.5280232 0.003161125
0.5301297 0.003141853
0.5518191 0.00310169
0.573303 0.003145097
0.5997705 0.003054244
0.6168734 0.003102882
0.6054889 0.003088699
0.619926 0.003080295
0.6528828 0.00310931
0.6483117 0.00326889
0.6408824 0.00311391
0.6317324 0.00307505
0.6421513 0.002930989
0.6468719 0.002877738
0.6455034 0.002929776
0.6458837 0.002826192
0.6576817 0.002740469
0.6714172 0.00280765
0.6732084 0.002775291
0.6916129 0.002817677
0.6989953 0.002790077
0.6592584 0.002672136
0.6849833 0.002723796
0.7229692 0.00269828
0.7247748 0.002585414
0.7335814 0.0024968
0.7471038 0.00239491
0.7522068 0.002374346
0.758321 0.002252997
0.7545032 0.002239992
0.727871 0.002258612
0.7218314 0.002194371
0.7296436 0.002178496
0.733599 0.002068077
0.7439561 0.002031536
0.7225785 0.002103641
0.7060463 0.002123858
0.7244884 0.002081548
0.7342392 0.001966284
0.7619106 0.001800688
0.7798656 0.001846577
0.7631527 0.001804311
0.7242417 0.001770026
0.7434844 0.001896222
0.7145259 0.0019384
0.7032996 0.001961862
0.7111527 0.001938963
0.7334156 0.001889624
0.7627613 0.00181757
0.7553221 0.001844076
0.7842068 0.001823736
0.7799177 0.001789931
0.7687016 0.001821719
0.758767 0.001891097
0.7764086 0.001909584
0.7660543 0.001931268
0.7394309 0.002042856
0.7239983 0.002110685
0.7314674 0.002201247
0.7346953 0.00221367
0.7235138 0.002209545
0.7499016 0.002308628
0.7705424 0.002341998
0.8115732 0.002326799
0.8214431 0.00240173
0.8134146 0.002363333
0.8476696 0.00245969
0.8611487 0.002457764
0.8457534 0.00235997
0.8694461 0.002301018
0.8830638 0.00230605
0.8824269 0.002236187
0.8992182 0.002216348
0.9091299 0.002191619
0.9221783 0.002202087
0.9210829 0.002274885
0.9097309 0.002240414
0.9050805 0.00221635
0.8959265 0.002082968
0.8892452 0.002062207
0.9061056 0.002071565
0.8817924 0.002051917
0.8478584 0.001998218
0.8316068 0.001985886
0.8446449 0.001931691
0.8411846 0.001957069
0.8432766 0.002008554
0.8517378 0.001976187
0.8476192 0.00206406
0.8350015 0.00200934
0.8358112 0.002038043
0.8471227 0.00209012
0.8583248 0.002060468
0.8354376 0.002079178
0.8411209 0.002176721
0.850354 0.002255616
0.8548715 0.002199354
0.8473163 0.002226466
0.8376326 0.002196119
0.8348785 0.002168377
0.8375551 0.002207037
0.8213482 0.002194676
0.8025323 0.002179638
0.817465 0.002043359
0.8178527 0.002032147
0.8202626 0.002011724
0.8253718 0.002057008
0.784312 0.002040065
0.8326614 0.002149183
0.807727 0.00217653
0.7977966 0.002131445
0.7882644 0.002116087
0.7801329 0.002122882
0.7793521 0.002160569
0.7524346 0.00206766
0.7618552 0.002095911
0.7781435 0.002175735
0.7485055 0.002257108
0.7450774 0.002242107
0.72972 0.002273906
0.7036292 0.002392429
0.6903413 0.002271479
0.7059839 0.002445998
0.6960903 0.00247064
0.7034236 0.002524891
0.6825044 0.0025928
0.6838432 0.002515811
0.6847978 0.002636044
0.7054291 0.002664733
0.6971032 0.002458211
0.7088721 0.002362338
0.7259132 0.002393534
0.7162893 0.002474605
0.7163381 0.002398686
0.7156103 0.00254217
0.7563986 0.002624549
0.7519293 0.002489975
0.7410003 0.00255767
0.7678474 0.002514606
0.7280469 0.002610432
0.7046982 0.002709405
0.7009734 0.002630263
0.6942325 0.0026344
0.7052963 0.002574229
0.7154111 0.002487367
0.7206985 0.002375056
0.7031421 0.002439489
0.7272102 0.002457131
0.6994243 0.002630539
0.6913989 0.00267898
0.6607483 0.002598763
0.6687039 0.002522971
0.6469202 0.002543828
0.6694321 0.002558185
0.6429345 0.002693992
0.6905627 0.002759611
0.6696543 0.002727275
0.6593109 0.002823714
0.6771088 0.002851481
0.6917423 0.002821833
0.6958666 0.002729851
0.7056912 0.002767136
0.6928814 0.002722184
0.6653214 0.00283263
0.6426907 0.002829599
0.6305641 0.002766945
0.6460421 0.002771815
0.6384177 0.002916038
0.6336595 0.002827723
0.6436056 0.002810353
0.645283 0.002645656
0.6889741 0.002629955
0.6908496 0.002607637
0.7022547 0.002675866
0.6966447 0.002544629
0.7231133 0.002554294
0.7117772 0.002688029
0.7096795 0.00280915
0.7299192 0.002946631
0.737253 0.002927935
0.717807 0.003097494
0.7410353 0.003133316
0.7481837 0.003143626
0.7376732 0.003105865
0.7201943 0.00311534
0.6966557 0.00318371
0.7051985 0.003053517
0.7046313 0.003187957
0.6842109 0.003240658
0.6726206 0.003320901
0.7041287 0.00332756
0.6814021 0.003415898
0.6786949 0.003492392
0.6453074 0.003262287
0.6545419 0.003383472
0.6637426 0.003373788
0.6658243 0.003239592
0.6411505 0.003166868
0.6523011 0.003120485
0.6094353 0.00322039
0.6225452 0.00320942
0.6323722 0.003091906
0.605328 0.003079555
0.6263651 0.00308272
0.6109825 0.003018959
0.6079495 0.003042551
0.6197332 0.002933858
0.6612265 0.002943502
0.6721558 0.00282359
0.6595911 0.002777546
0.6543018 0.002844601
0.6553011 0.002895216
0.6216339 0.002910718
0.6473606 0.002869134
0.6474354 0.00275288
0.598927 0.002838849
0.5871697 0.002795331
0.6023158 0.002685159
0.5891604 0.002603077
0.5894609 0.002699212
0.6203537 0.002652174
0.6564947 0.002613335
0.6487644 0.002557649
0.615708 0.002577529
0.6193013 0.002568933
0.626686 0.002524477
0.6250535 0.00252549
0.655667 0.002543386
0.6751996 0.002519865
0.6406965 0.002461871
0.641004 0.002468652
0.6405347 0.002468215
0.6661076 0.002522151
0.6336877 0.002502302
0.6343301 0.002502706
0.6475971 0.002481087
0.675786 0.002542533
0.6772752 0.002688232
0.6878039 0.002678937
0.6816485 0.002770264
0.6357763 0.002808504
0.6457249 0.002659902
0.6255906 0.002708814
0.6088324 0.002676458
0.5996492 0.002583496
0.587517 0.002604467
0.5732682 0.002594076
0.5780913 0.002630085
0.5754514 0.002620771
0.5358914 0.002563549
0.5016387 0.002559201
0.4810509 0.002589626
0.5012822 0.002606407
0.4944238 0.002492979
0.4950205 0.002535331
0.4865515 0.002520769
0.504124 0.002646743
0.4729014 0.00265579
0.4451351 0.002649512
0.4510585 0.002611167
0.4470421 0.00255434
0.4474457 0.0026166
0.4320581 0.002577336
0.4489202 0.002624941
0.4243171 0.00276037
0.4159022 0.002694204
0.4250904 0.002615934
0.4276268 0.002694676
0.4316072 0.002672236
0.4166769 0.002519049
0.4363978 0.002612493
0.4244846 0.002623926
0.4677481 0.00256404
0.4942469 0.002627467
0.4856372 0.002557069
0.4848613 0.002496863
0.5499755 0.002666316
0.55143 0.002662862
0.5431297 0.002558227
0.5271062 0.002558495
0.5148665 0.002619724
0.5120935 0.002571466
0.525683 0.002722513
0.5045466 0.002724785
0.5127768 0.002630102
0.5146417 0.002755263
0.5254264 0.002820753
0.5040039 0.002812423
0.5019024 0.002761187
0.5269746 0.00287885
0.5178897 0.002801266
0.5292929 0.002850508
0.5210883 0.002837334
0.5175055 0.002849928
0.5244095 0.002827093
0.5871222 0.002794462
0.5694417 0.002747771
0.592786 0.002688169
0.5688704 0.002717749
0.5489233 0.002707155
0.5559272 0.002748971
0.5447303 0.002804173
0.5659409 0.002792999
0.5835525 0.002639883
0.5932791 0.002620934
0.6094845 0.002657167
0.6136686 0.002516399
0.6021701 0.002588239
0.5764719 0.002631858
0.5907191 0.002808463
0.6029744 0.002821722
0.626732 0.002757162
0.5989652 0.002721264
0.6041623 0.00263242
0.608544 0.002643791
0.6365859 0.002720948
0.5911805 0.002777719
0.5546172 0.00284646
0.560938 0.002731472
0.5748627 0.002653538
0.5828599 0.002631815
0.5600476 0.002656892
0.5605478 0.002734712
0.5529774 0.002799773
0.5444133 0.002949544
0.5281808 0.00281489
0.4938182 0.002741035
0.4876857 0.002758984
0.5573799 0.002796827
0.569664 0.002928474
0.5785429 0.002908159
0.5852339 0.002807926
0.6062239 0.002835919
0.6163201 0.002836274
0.6042552 0.002970851
0.6305469 0.002908642
0.6402079 0.002844814
0.6562652 0.002892043
0.6712506 0.002785458
0.7019763 0.002868933
0.6873241 0.002993219
0.7119251 0.002932177
0.7249883 0.002883123
0.7320804 0.002926943
0.728433 0.003030455
0.7496363 0.002987844
0.7358731 0.00307899
0.7125246 0.003090965
0.6857416 0.003042953
0.6762501 0.002984929
0.6849171 0.002967637
0.6823145 0.002884834
0.6822451 0.002772403
0.6759502 0.00281935
0.6730932 0.002714612
0.6291321 0.002720239
0.6623464 0.002718141
0.6587721 0.002747579
0.6835888 0.002774612
0.6478537 0.002763809
0.6323656 0.00264963
0.6419129 0.002727449
0.625596 0.002756875
0.6344779 0.002793282
0.6415097 0.002765557
0.6763649 0.002802136
0.6738481 0.002881231
0.670575 0.002988915
0.6679394 0.003101995
0.6684682 0.003080856
0.6977123 0.003299617
0.6953386 0.003123287
0.7096831 0.003200367
0.7680485 0.003170639
0.7599474 0.003131067
0.7493059 0.003361566
0.7666522 0.003388994
0.7401257 0.003480922
0.7143998 0.003402666
0.7388175 0.003454703
0.7647533 0.003408546
0.7340809 0.00346549
0.7205898 0.003383021
0.6938205 0.003357455
0.690739 0.003330873
0.6866598 0.003418269
0.6772011 0.003586476
0.6700335 0.003451654
0.6616637 0.003513533
0.6814675 0.003515966
0.7015872 0.003519409
0.7082248 0.003511504
0.6869022 0.003608281
0.6906057 0.003610262
0.6974342 0.003557634
0.7016345 0.003596819
0.7159543 0.003737843
0.7475056 0.003726116
0.7659569 0.00374604
0.7599557 0.003767578
0.7471924 0.00373284
0.7720841 0.003641475
0.7777263 0.003767894
0.8090473 0.003699553
0.8227907 0.003623684
0.852058 0.003450841
0.8528012 0.003352706
0.8383161 0.00316635
0.8270691 0.003170881
0.8305224 0.003053821
0.8298534 0.003026975
0.8228287 0.003083881
0.8481972 0.003047913
0.8424601 0.003010619
0.8474671 0.003083078
0.8429401 0.003031622
0.8059198 0.002964148
0.7980919 0.002868405
0.8032409 0.002832112
0.8068818 0.002896228
0.7910953 0.002984502
0.7993109 0.003080694
0.7928118 0.002850658
0.8129111 0.003014156
0.8182989 0.003005783
0.8129544 0.003164444
0.8203772 0.003156187
0.8273712 0.003285963
0.7920681 0.003275611
0.7938932 0.003267249
0.7731944 0.003184381
0.7564864 0.003096638
0.7762631 0.00299369
0.7494609 0.003036762
0.7309436 0.003072967
0.7615033 0.00306505
0.7817718 0.003049166
0.7594199 0.002990799
0.7501132 0.002981552
0.738633 0.002929895
0.7651971 0.002902448
0.7295525 0.002876448
0.7413362 0.002902767
0.7417501 0.00273659
0.7616175 0.002736681
0.7329766 0.002816072
0.7395565 0.002882897
0.7695334 0.002986794
0.7179557 0.002983555
0.726714 0.003043294
0.7174958 0.002993938
0.7141675 0.002971462
0.7214989 0.003006719
0.7176156 0.002984547
0.6982497 0.002823754
0.6949108 0.00283173
0.68507 0.002846787
0.6502387 0.002855557
0.6708324 0.002905781
0.6771096 0.002845048
0.6718822 0.002830936
0.6861198 0.002962413
0.6954467 0.003028679
0.691371 0.003025589
0.7334898 0.003088879
0.7137768 0.003218952
0.7162072 0.003184345
0.7268549 0.003165847
0.7124361 0.003173952
0.6903377 0.003210297
0.7093385 0.00319802
0.7311097 0.00335237
0.7344503 0.003222241
0.7767794 0.003157763
0.7706615 0.003047906
0.8001942 0.002976412
0.8099094 0.002871898
0.8182587 0.002851776
0.8364797 0.00273039
0.8171621 0.002741881
0.7898369 0.002624184
0.7970168 0.002476389
0.7981942 0.002411414
0.8181089 0.002505304
0.8131295 0.002507862
0.7821214 0.002493419
0.7662486 0.002630457
0.7485016 0.002737147
0.7327756 0.002876281
0.760254 0.002854311
0.758173 0.0029601
0.775621 0.002878262
0.7589229 0.002830825
0.7552682 0.002803025
0.7388309 0.002709112
0.7657321 0.00275511
0.7780914 0.002719255
0.7859705 0.002782744
0.7925379 0.002625284
0.8027123 0.002629503
0.7891391 0.002660083
0.7845249 0.002645198
0.7571937 0.002715606
0.7713802 0.002767269
0.7770657 0.00265238
0.7759653 0.002668271
0.7919139 0.002597519
0.7657577 0.002461789
0.7654519 0.002455101
0.7962353 0.002490183
0.7982724 0.002467188
0.800044 0.002493544
0.7808215 0.002428194
0.7691855 0.002426836
0.7822779 0.002279976
0.7635032 0.002187852
0.764953 0.002114923
0.7554083 0.002130879
0.7327011 0.002090926
0.7097439 0.002154431
0.7029886 0.002076741
0.6750508 0.002037297
0.6829072 0.002037698
0.6925181 0.002046101
0.7114166 0.002035408
0.7371712 0.002065163
0.7144401 0.002018712
0.7151417 0.00209486
0.7200628 0.002150043
0.7251539 0.002175859
0.7353855 0.002072898
0.760601 0.002154528
0.7735066 0.002168042
0.7846191 0.002046411
0.7922987 0.00205432
0.7921579 0.002043083
0.7679069 0.002037331
0.7807065 0.002146158
0.7926122 0.002083314
0.7714428 0.002065129
0.7618563 0.00199723
0.7421015 0.001890868
0.7495109 0.001941385
0.7570407 0.001905308
0.7420731 0.001850832
0.7205494 0.001818804
0.7203275 0.001813906
0.7307683 0.001823925
0.7269146 0.001786067
0.7348994 0.001838352
0.6895238 0.00186742
0.6912923 0.00180608
0.699103 0.001787048
0.6906407 0.001817162
0.6821639 0.001908321
0.6824471 0.001948658
0.6699844 0.001918743
0.6471734 0.001888175
0.6234919 0.001977825
0.6161975 0.001998596
0.6511332 0.00217047
0.6275927 0.002156342
0.6353835 0.002310391
0.6021357 0.002299503
0.5790271 0.002281191
0.5982267 0.002241865
0.576601 0.00220903
0.5449524 0.002145102
0.5496606 0.002080908
0.5568087 0.002114098
0.5550245 0.002060268
0.5481416 0.002044102
0.5810327 0.002119502
0.5857313 0.002131304
0.5548632 0.002086948
0.5517797 0.002010516
0.5232302 0.001927065
0.5425507 0.001887403
0.5382024 0.001868158
0.5783718 0.001836491
0.5840453 0.001889116
0.5720408 0.001831855
0.5886851 0.001974129
0.5735134 0.001944485
0.5595473 0.001884683
0.5421753 0.001874145
0.5453534 0.001958566
0.5182539 0.001894848
0.4916444 0.001987699
0.4843436 0.002013938
0.4802165 0.002059446
0.4899917 0.002152884
0.4962963 0.002116336
0.5140888 0.002077456
0.4784606 0.002019464
0.4949466 0.001988006
0.5192478 0.002043193
0.5067623 0.002011903
0.5343937 0.002007315
0.5477424 0.002037275
0.5861596 0.001959307
0.5711275 0.001912817
0.5676314 0.001877965
0.5549684 0.001859892
0.5806714 0.001900127
0.5539566 0.001947894
0.5614147 0.001914151
0.5841669 0.001944993
0.5964618 0.001917422
0.5995471 0.001952723
0.6173197 0.002009984
0.5710746 0.002058843
0.5300047 0.002023437
0.5447146 0.002036706
0.530197 0.002032461
0.5235722 0.002101236
0.5413532 0.002051678
0.5256321 0.002004375
0.5166321 0.002043374
0.4935932 0.002028469
0.5159443 0.002067337
0.4996686 0.002089451
0.499934 0.002071278
0.4983348 0.002016649
0.4644756 0.001904616
0.4340472 0.001921761
0.4267717 0.001969752
0.419155 0.001954379
0.4052546 0.001909466
0.4178952 0.001936885
0.410119 0.001903295
0.4159845 0.001879009
0.3935718 0.001823297
0.3846928 0.001869572
0.3919313 0.001897876
0.410315 0.001916784
0.398144 0.00182551
0.4098164 0.00181131
0.4446923 0.001839879
0.4531796 0.001874632
0.4538331 0.001990094
0.4317243 0.00202835
0.4509542 0.00202369
0.4719734 0.002076176
0.4546221 0.001973451
0.4495009 0.001942185
0.4482256 0.001990769
0.4537996 0.001895579
0.4498246 0.001916544
0.4378804 0.001816425
0.4360509 0.001832326
0.4365668 0.001835524
0.4225804 0.001795475
0.4224512 0.001787885
0.4082059 0.001831029
0.4187902 0.001787825
0.417157 0.001720071
0.4343637 0.001676777
0.451105 0.001678736
0.3880085 0.001747456
0.3705255 0.001708342
0.3409728 0.001770037
0.3510559 0.001785806
0.3531629 0.001777466
0.3763729 0.001725097
0.374381 0.001752557
0.3619701 0.001709511
0.3638783 0.001711255
0.3491045 0.001730588
0.3597523 0.001755522
0.3635967 0.001737392
0.359989 0.001819018
0.3686025 0.001852449
0.3516436 0.001802299
0.3612295 0.001794775
0.357884 0.001705097
0.3609147 0.001684338
0.391124 0.00171391
0.3561461 0.001752186
0.3443368 0.001788937
0.34848 0.001729271
0.3597783 0.001801649
0.3938512 0.001874277
0.3748537 0.00184044
0.400951 0.001872223
0.4070086 0.001897208
0.3917308 0.001921098
0.4541187 0.001765097
0.4614529 0.001723249
0.4574041 0.00175394
